-3.685457, 8.912763
-3.887348, 8.909542
-4.088702, 8.906324
-4.288758, 8.903117
-4.490025, 8.899095
-4.691886, 8.895053
-4.893138, 8.891004
-5.094695, 8.886950
-5.296258, 8.882901
-5.496312, 8.878889
-5.697548, 8.874859
-5.899402, 8.870824
-6.100613, 8.865925
-6.300372, 8.851990
-6.500711, 8.837213
-6.701741, 8.822066
-6.902764, 8.806843
-7.103783, 8.791606
-7.304809, 8.776366
-7.504399, 8.761235
-7.705116, 8.746017
-7.906467, 8.730957
-8.107549, 8.723357
-8.309543, 8.717046
-8.510647, 8.711049
-8.712476, 8.705098
-8.913566, 8.699173
-9.113644, 8.693269
-9.315201, 8.687312
-9.516383, 8.681355
-9.716425, 8.675422
-9.917573, 8.669445
-10.119403, 8.663437
-10.320948, 8.657427
-10.522453, 8.651408
-10.723941, 8.645379
-10.925476, 8.639337
-11.126954, 8.633287
-11.328449, 8.627226
-11.529617, 8.621164
-11.731483, 8.615070
-11.932990, 8.608977
-12.134083, 8.602885
-12.336028, 8.596757
-12.537004, 8.582157
-12.733207, 8.537012
-12.918778, 8.459788
-13.088694, 8.351692
-13.237609, 8.215679
-13.360407, 8.056494
-13.454110, 7.878039
-13.515661, 7.686180
-13.556814, 7.488932
-13.595669, 7.291085
-13.633710, 7.093103
-13.671593, 6.895009
-13.709406, 6.697079
-13.738259, 6.497697
-13.739136, 6.296223
-13.732182, 6.094748
-13.724127, 5.893315
-13.715703, 5.691917
-13.707198, 5.490394
-13.698679, 5.289010
-13.690143, 5.087451
-13.681603, 4.886026
-13.673059, 4.684691
-13.664518, 4.483627
-13.655937, 4.281815
-13.647373, 4.080600
-13.638788, 3.879087
-13.630198, 3.677659
-13.621600, 3.476240
-13.612992, 3.274791
-13.604374, 3.073284
-13.595751, 2.871882
-13.587117, 2.670389
-13.578538, 2.470407
-13.569902, 2.269252
-13.561282, 2.068702
-13.552681, 1.868751
-13.544023, 1.667687
-13.535404, 1.467717
-13.526714, 1.266294
-13.518018, 1.064940
-13.507265, 0.863892
-13.472492, 0.664291
-13.405830, 0.475413
-13.307686, 0.299972
-13.180722, 0.143952
-13.028461, 0.011980
-12.856067, -0.091485
-12.668125, -0.163732
-12.470280, -0.202626
-12.269136, -0.221274
-12.068419, -0.237629
-11.868671, -0.253120
-11.667665, -0.268548
-11.466686, -0.283951
-11.265587, -0.299363
-11.064587, -0.314771
-10.864926, -0.330082
-10.663929, -0.338489
-10.464026, -0.329390
-10.262621, -0.318713
-10.061734, -0.307449
-9.861974, -0.296101
-9.660958, -0.284646
-9.461160, -0.273246
-9.260284, -0.261771
-9.060483, -0.250347
-8.859553, -0.238847
-8.658233, -0.227313
-8.457026, -0.215775
-8.257239, -0.204306
-8.056261, -0.192759
-7.854679, -0.181165
-7.653742, -0.169596
-7.452212, -0.157983
-7.251205, -0.146388
-7.049562, -0.134745
-6.848610, -0.123131
-6.648869, -0.111575
-6.447882, -0.099936
-6.248012, -0.088351
-6.047166, -0.076698
-5.845943, -0.065012
-5.644707, -0.053313
-5.444861, -0.041684
-5.245129, -0.030051
-5.043538, -0.019448
-4.842298, -0.013369
-4.642248, -0.007383
-4.441093, -0.001497
-4.240944, 0.004330
-4.038759, 0.010209
-3.836979, 0.016074
-3.636923, 0.021887
-3.435752, 0.027730
-3.235682, 0.033539
-3.034436, 0.039381
-2.834519, 0.045182
-2.633242, 0.051020
-2.433290, 0.056818
-2.231881, 0.062657
-2.030194, 0.068501
-1.828973, 0.074330
-1.628929, 0.080123
-1.427706, 0.085948
-1.225961, 0.091787
-1.024665, 0.097610
-0.824611, 0.103395
-0.624510, 0.109179
